dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,passes_used,total_blocks_checked,parity_disclosures_bits,bisection_disclosures_bits,verification_bits,other_disclosures_bits,candidate_flips,verified_flips,block_size_schedule,num_passes,notes,dimension,bin_width_ps,data_mode,frame_cap,permutation_mode,seed,param_hash
real_typeii_20db_d1024_bw100_blk0,cascade_lite,7,True,True,0.25,0.025,0.0,0.0,380.0,48,20.965400035493076,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d1024_bw100_blk0,cascade_lite,8,True,True,0.25,0.025,0.0,0.0,380.0,48,3.3238999312743545,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d1024_bw100_blk0,cascade_lite,9,True,True,0.25,0.025,0.0,0.0,380.0,48,11.657200055196881,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d1024_bw100_blk0,cascade_lite,10,True,True,0.15625,0.015625,0.0,0.0,362.0,30,11.13420003093779,4,150,300,30,32,0,10,10,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d1024_bw100_blk0,cascade_lite,11,True,True,0.25,0.025,0.0,0.0,380.0,48,8.339499938301742,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d1024_bw100_blk0,cascade_lite,12,True,True,0.25,0.025,0.0,0.0,380.0,48,8.297299966216087,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d1024_bw100_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,380.0,48,5.118699977174401,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d1024_bw100_blk0,cascade_lite,14,True,True,0.1875,0.01875,0.0,0.0,368.0,36,2.5577000342309475,4,150,300,36,32,0,12,12,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d1024_bw100_blk0,cascade_lite,15,True,True,0.328125,0.0328125,0.0,0.0,395.0,63,22.631999920122325,4,150,300,63,32,0,21,21,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,False,0.28125,0.028125,0.03125,0.003125,380.0,48,7.108599995262921,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,True,0.234375,0.0234375,0.0,0.0,377.0,45,22.6979999570176,4,150,300,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,True,0.234375,0.0234375,0.0,0.0,377.0,45,33.01010001450777,4,150,300,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.21875,0.021875,0.0,0.0,374.0,42,10.222199955023825,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,4,True,True,0.21875,0.021875,0.0,0.0,374.0,42,15.37609996739775,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,5,True,False,0.1875,0.01875,0.03125,0.003125,362.0,30,10.84230002015829,4,150,300,30,32,0,10,10,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,6,True,True,0.171875,0.0171875,0.0,0.0,365.0,33,6.5475000301375985,4,150,300,33,32,0,11,11,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,7,True,True,0.25,0.025,0.0,0.0,380.0,48,17.215600004419684,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,8,True,True,0.25,0.025,0.0,0.0,380.0,48,28.227699920535088,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,9,True,True,0.25,0.025,0.0,0.0,380.0,48,18.47420004196465,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,10,True,True,0.15625,0.015625,0.0,0.0,362.0,30,3.1560000497847795,4,150,300,30,32,0,10,10,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,11,True,True,0.25,0.025,0.0,0.0,380.0,48,13.423800002783537,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,12,True,True,0.25,0.025,0.0,0.0,380.0,48,11.292500072158873,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,380.0,48,7.707999902777374,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,14,True,True,0.1875,0.01875,0.0,0.0,368.0,36,3.9459000108763576,4,150,300,36,32,0,12,12,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,15,True,True,0.328125,0.0328125,0.0,0.0,395.0,63,3.8551000179722905,4,150,300,63,32,0,21,21,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,False,0.28125,0.028125,0.09375,0.009375,230.0,48,16.13879995420575,4,75,150,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,False,0.234375,0.0234375,0.0625,0.00625,226.0,44,19.16010002605617,4,75,150,44,32,0,11,11,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,False,0.234375,0.0234375,0.0625,0.00625,226.0,44,7.4852000689134,4,75,150,44,32,0,11,11,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,False,0.21875,0.021875,0.03125,0.003125,230.0,48,25.32499993685633,4,75,150,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,4,True,False,0.21875,0.021875,0.03125,0.003125,230.0,48,6.677099969238043,4,75,150,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,5,True,False,0.1875,0.01875,0.03125,0.003125,222.0,40,7.374700042419136,4,75,150,40,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,6,True,True,0.171875,0.0171875,0.0,0.0,226.0,44,5.516400095075369,4,75,150,44,32,0,11,11,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,7,True,False,0.25,0.025,0.03125,0.003125,238.0,56,2.3846999974921346,4,75,150,56,32,0,14,14,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,8,True,False,0.25,0.025,0.0625,0.00625,230.0,48,8.94890003837645,4,75,150,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,9,True,True,0.25,0.025,0.0,0.0,246.0,64,8.413500036112964,4,75,150,64,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,10,True,True,0.15625,0.015625,0.0,0.0,222.0,40,10.312799946404994,4,75,150,40,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,11,True,True,0.25,0.025,0.0,0.0,246.0,64,6.930099916644394,4,75,150,64,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,12,True,False,0.25,0.025,0.09375,0.009375,222.0,40,12.330399942584336,4,75,150,40,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,246.0,64,12.994399992749095,4,75,150,64,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,14,True,False,0.1875,0.01875,0.03125,0.003125,222.0,40,10.210099979303777,4,75,150,40,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,15,True,False,0.328125,0.0328125,0.09375,0.009375,242.0,60,22.772799944505095,4,75,150,60,32,0,15,15,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,9d423c80473677e6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,False,0.28125,0.028125,0.03125,0.003125,380.0,48,7.693000021390617,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,True,0.234375,0.0234375,0.0,0.0,377.0,45,7.8292000107467175,4,150,300,45,32,0,15,15,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,True,0.234375,0.0234375,0.0,0.0,377.0,45,15.36409999243915,4,150,300,45,32,0,15,15,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.21875,0.021875,0.0,0.0,374.0,42,5.166499991901219,4,150,300,42,32,0,14,14,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,4,True,True,0.21875,0.021875,0.0,0.0,374.0,42,9.029499953612685,4,150,300,42,32,0,14,14,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,5,True,False,0.1875,0.01875,0.03125,0.003125,362.0,30,9.559399913996458,4,150,300,30,32,0,10,10,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,6,True,True,0.171875,0.0171875,0.0,0.0,365.0,33,19.665100029669702,4,150,300,33,32,0,11,11,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,7,True,True,0.25,0.025,0.0,0.0,380.0,48,14.909100020304322,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,8,True,True,0.25,0.025,0.0,0.0,380.0,48,18.823500024154782,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,9,True,True,0.25,0.025,0.0,0.0,380.0,48,10.24809991940856,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,10,True,True,0.15625,0.015625,0.0,0.0,362.0,30,20.302099990658462,4,150,300,30,32,0,10,10,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,11,True,True,0.25,0.025,0.0,0.0,380.0,48,5.337800015695393,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,12,True,True,0.25,0.025,0.0,0.0,380.0,48,1.2710998998954892,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,380.0,48,10.254799970425665,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,14,True,True,0.1875,0.01875,0.0,0.0,368.0,36,20.301399985328317,4,150,300,36,32,0,12,12,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw100_blk0,cascade_lite,15,True,True,0.328125,0.0328125,0.0,0.0,395.0,63,21.05960005428642,4,150,300,63,32,0,21,21,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,0,477ef1fd0ff5ecb2
real_typeii_20db_d1024_bw120_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,374.0,42,0.7587999571114779,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,1,1f589a8f8fc4f2a6
real_typeii_20db_d1024_bw120_blk0,cascade_lite,1,True,False,0.1875,0.01875,0.03125,0.003125,362.0,30,4.283900023438036,4,150,300,30,32,0,10,10,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,1,1f589a8f8fc4f2a6
real_typeii_20db_d1024_bw120_blk0,cascade_lite,2,True,True,0.21875,0.021875,0.0,0.0,374.0,42,10.340699926018715,4,150,300,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,1,1f589a8f8fc4f2a6
real_typeii_20db_d1024_bw120_blk0,cascade_lite,3,True,True,0.25,0.025,0.0,0.0,380.0,48,19.130200031213462,4,150,300,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,1,1f589a8f8fc4f2a6
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,False,0.28125,0.028125,0.09375,0.009375,230.0,48,11.800900101661682,4,75,150,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,False,0.234375,0.0234375,0.0625,0.00625,226.0,44,4.547300050035119,4,75,150,44,32,0,11,11,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,False,0.234375,0.0234375,0.0625,0.00625,226.0,44,13.90459993854165,4,75,150,44,32,0,11,11,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,False,0.21875,0.021875,0.03125,0.003125,230.0,48,18.089500023052096,4,75,150,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,4,True,False,0.21875,0.021875,0.03125,0.003125,230.0,48,3.56780004221946,4,75,150,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,5,True,False,0.1875,0.01875,0.03125,0.003125,222.0,40,3.6706000100821257,4,75,150,40,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,6,True,True,0.171875,0.0171875,0.0,0.0,226.0,44,14.694200013764203,4,75,150,44,32,0,11,11,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,7,True,False,0.25,0.025,0.03125,0.003125,238.0,56,6.651800009422004,4,75,150,56,32,0,14,14,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,8,True,False,0.25,0.025,0.0625,0.00625,230.0,48,14.302899944595993,4,75,150,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,9,True,True,0.25,0.025,0.0,0.0,246.0,64,19.028499955311418,4,75,150,64,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,10,True,True,0.15625,0.015625,0.0,0.0,222.0,40,19.60459991823882,4,75,150,40,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,11,True,True,0.25,0.025,0.0,0.0,246.0,64,12.822500080801547,4,75,150,64,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,12,True,False,0.25,0.025,0.09375,0.009375,222.0,40,23.86000007390976,4,75,150,40,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,13,True,True,0.25,0.025,0.0,0.0,246.0,64,4.504800075665116,4,75,150,64,32,0,16,16,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,14,True,False,0.1875,0.01875,0.03125,0.003125,222.0,40,20.038999966345727,4,75,150,40,32,0,10,10,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw100_blk0,cascade_lite,15,True,False,0.328125,0.0328125,0.09375,0.009375,242.0,60,11.072199908085167,4,75,150,60,32,0,15,15,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,1024,100,real_data,16,identity,1,c6a64f370ed39663
real_typeii_20db_d1024_bw120_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,374.0,42,5.049599916674197,4,150,300,42,32,0,14,14,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,0,47bfc7ece074fdaa
real_typeii_20db_d1024_bw120_blk0,cascade_lite,1,True,False,0.1875,0.01875,0.03125,0.003125,362.0,30,8.719100034795702,4,150,300,30,32,0,10,10,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,0,47bfc7ece074fdaa
real_typeii_20db_d1024_bw120_blk0,cascade_lite,2,True,True,0.21875,0.021875,0.0,0.0,374.0,42,7.3639999609440565,4,150,300,42,32,0,14,14,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,0,47bfc7ece074fdaa
real_typeii_20db_d1024_bw120_blk0,cascade_lite,3,True,True,0.25,0.025,0.0,0.0,380.0,48,16.516100033186376,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,0,47bfc7ece074fdaa
real_typeii_20db_d1024_bw120_blk0,cascade_lite,0,True,True,0.21875,0.021875,0.0,0.0,374.0,42,11.989800026640296,4,150,300,42,32,0,14,14,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,1,d825734b6395c173
real_typeii_20db_d1024_bw120_blk0,cascade_lite,1,True,False,0.1875,0.01875,0.03125,0.003125,362.0,30,11.674499954096973,4,150,300,30,32,0,10,10,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,1,d825734b6395c173
real_typeii_20db_d1024_bw120_blk0,cascade_lite,2,True,True,0.21875,0.021875,0.0,0.0,374.0,42,6.222399999387562,4,150,300,42,32,0,14,14,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,1,d825734b6395c173
real_typeii_20db_d1024_bw120_blk0,cascade_lite,3,True,True,0.25,0.025,0.0,0.0,380.0,48,7.8517000656574965,4,150,300,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,1024,120,real_data,4,identity,1,d825734b6395c173
